book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
hvac,HH38C,Main Moisture Restoration System Renovation · Comfort control system · Inline mineral filters · Performance and safety testing · 1 year warranty,Services,hvac,28.5,0,5285.00,5285.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH38D,Complete Moisture Restoration System Renovation · Extreme comfort control system renovation · Inline mineral filters · Complete water removal system reno,Services,hvac,35.75,0,6606.00,6606.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH38E,Complete Moisture Restoration System Renovation · Extreme comfort control system renovation · Inline mineral filters · Complete water removal system reno,Services,hvac,42.75,0,7927.00,7927.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH39A,Bacteria Prevention System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,4.25,0,795.00,795.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH39B,Basic Bacteria Prevention System Renovation · Air fresh treatment service · Performance and safety testing · 6 month warranty,Services,hvac,6.5,0,1193.00,1193.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH39C,Main Bacteria Prevention System Renovation · Air loss reduction service · Air fresh treatment service · Performance and safety testing · 1 year warranty,Services,hvac,8.5,0,1591.00,1591.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH39D,Complete Bacteria Prevention System Renovation · Restore heat transfer media to prime condition · Air loss reduction service · Air fresh treatment servi,Services,hvac,10.75,0,1988.00,1988.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH39E,Complete Bacteria Prevention System Renovation · Restore heat transfer media to prime condition · Air loss reduction service · Air fresh treatment servi,Services,hvac,13,0,2386.00,2386.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH3A,HH3A,Services,hvac,4.25,0,803.00,803.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH3B,HH3B,Services,hvac,5.5,0,1034.00,1034.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH3C,Main Electronic Air Protection System Renovation · Electrical control system renovation · Air protection system restoration service · Performance and saf,Services,hvac,3.75,0,704.00,704.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH3D,Complete Electronic Air Protection System Renovation · Electrical control system renovation · Electronic media cell rejuvenation · Air protection system,Services,hvac,4.75,0,881.00,881.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH3E,Complete Electronic Air Protection System Renovation · Electrical control system renovation · Electronic media cell rejuvenation · Air protection system,Services,hvac,5.75,0,1057.00,1057.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH40A,Bacteria Prevention System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,5.5,0,1024.00,1024.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH40B,Basic Bacteria Prevention System Renovation · Air fresh treatment service · Performance and safety testing · 6 month warranty,Services,hvac,8.25,0,1536.00,1536.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH40C,Main Bacteria Prevention System Renovation · Air loss reduction service · Air fresh treatment service · Performance and safety testing · 1 year warranty,Services,hvac,11,0,2048.00,2048.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH40D,Complete Bacteria Prevention System Renovation · Restore heat transfer media to prime condition · Air loss reduction service · Air fresh treatment servi,Services,hvac,13.75,0,2559.00,2559.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH40E,Complete Bacteria Prevention System Renovation · Restore heat transfer media to prime condition · Air loss reduction service · Air fresh treatment servi,Services,hvac,16.5,0,3071.00,3071.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH41A,Bacteria Prevention System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,7,0,1277.00,1277.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH41B,Basic Bacteria Prevention System Renovation · Air fresh treatment service · Performance and safety testing · 6 month warranty,Services,hvac,10.25,0,1916.00,1916.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH41C,Main Bacteria Prevention System Renovation · Air loss reduction service · Air fresh treatment service · Performance and safety testing · 1 year warranty,Services,hvac,13.75,0,2554.00,2554.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH41D,Complete Bacteria Prevention System Renovation · Restore heat transfer media to prime condition · Air loss reduction service · Air fresh treatment servi,Services,hvac,17.25,0,3193.00,3193.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH41E,Complete Bacteria Prevention System Renovation · Restore heat transfer media to prime condition · Air loss reduction service · Air fresh treatment servi,Services,hvac,20.75,0,3832.00,3832.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH42A,Ultra Violet Bacteria Prevention System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,8.75,0,1624.00,1624.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH42B,Basic Ultra Violet Bacteria Prevention System Renovation · Restore system to prime condition · Single treatment system · Performance and safety testing ·,Services,hvac,13.25,0,2436.00,2436.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH42C,Main Ultra Violet Bacteria Prevention System Renovation · Dual zone treatment · Restore system to prime condition · Heat transfer media treatment service,Services,hvac,17.5,0,3249.00,3249.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH43A,Ultra Violet Bacteria Prevention System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,10,0,1864.00,1864.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH43B,Basic Ultra Violet Bacteria Prevention System Renovation · Restore system to prime condition · Single treatment system · Performance and safety testing ·,Services,hvac,15,0,2796.00,2796.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH43C,Main Ultra Violet Bacteria Prevention System Renovation · Dual zone treatment · Restore system to prime condition · Heat transfer media treatment service,Services,hvac,20.25,0,3728.00,3728.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH44A,Ultra Violet Bacteria Prevention System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,11.25,0,2104.00,2104.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH44B,Basic Ultra Violet Bacteria Prevention System Renovation · Restore system to prime condition · Single treatment system · Performance and safety testing ·,Services,hvac,17,0,3155.00,3155.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH44C,Main Ultra Violet Bacteria Prevention System Renovation · Dual zone treatment · Restore system to prime condition · Heat transfer media treatment service,Services,hvac,22.75,0,4207.00,4207.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH45A,High Density Surgical Quality Filtration System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,11,0,2058.00,2058.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH45B,Basic High Density Surgical Quality Filtration System Renovation · Restore system to prime condition · Performance and safety testing · 6 month warranty,Services,hvac,16.75,0,3087.00,3087.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH45C,Main High Density Surgical Quality Filtration System Renovation · Air loss reduction service · Restore system to prime condition · Airflow calibration se,Services,hvac,22.25,0,4116.00,4116.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH45D,Complete High Density Surgical Quality Filtration System Renovation · Air loss reduction service · Air distribution system renovation · Restore system t,Services,hvac,27.75,0,5144.00,5144.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH45E,Complete High Density Surgical Quality Filtration System Renovation · Air loss reduction service · Air distribution system renovation · Restore system t,Services,hvac,33.25,0,6173.00,6173.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH46A,High Density Surgical Quality Filtration System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,14,0,2607.00,2607.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH46B,Basic High Density Surgical Quality Filtration System Renovation · Restore system to prime condition · Performance and safety testing · 6 month warranty,Services,hvac,21.25,0,3911.00,3911.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH46C,Main High Density Surgical Quality Filtration System Renovation · Air loss reduction service · Restore system to prime condition · Airflow calibration se,Services,hvac,28.25,0,5214.00,5214.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH46D,Complete High Density Surgical Quality Filtration System Renovation · Air loss reduction service · Air distribution system renovation · Restore system t,Services,hvac,35.25,0,6518.00,6518.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH46E,Complete High Density Surgical Quality Filtration System Renovation · Air loss reduction service · Air distribution system renovation · Restore system t,Services,hvac,42.25,0,7821.00,7821.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH47A,High Density Surgical Quality Filtration System Rejuvenation · Performance and safety testing · 30 day warranty,Services,hvac,16,0,2967.00,2967.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH47B,Basic High Density Surgical Quality Filtration System Renovation · Restore system to prime condition · Performance and safety testing · 6 month warranty,Services,hvac,24,0,4450.00,4450.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
hvac,HH47C,Main High Density Surgical Quality Filtration System Renovation · Air loss reduction service · Restore system to prime condition · Airflow calibration se,Services,hvac,32,0,5934.00,5934.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
